14,"കേരളത്തിൽ 1103 പേർക്കുകൂടി Covid
Trvndrm 240, Kollam 80, Palakkad 35, Ernakulam 79,Alappuzha 102, Kannur 62, Kasargod 105,Wayanad 17,  Kozhikode 110,  Pathanamthitta 52, Thrissur 36, Malappuram 68,  Kottayam 77,… https://www.instagram.com/p/CDELVzFnaKP/?igshid=nhp9q2wucydw …"
15,"1103 COVID-19 in Kerala today.abroad-119,other states-106 ,contact-838

1049 have recovered

TVM-240,kozhikode 110,Kasargode 105,Alappuzha 102,Kollam 80,Ernakulam 79,Kottayam 77,Malappuram 68,Kannur 62,Pathamathitta 52,Idukki 40,Thrissur 36,Palakkad 35,Wayanad 17"
16,"IAS officer Anupam Mishra, who was suspended from service in March on charge of violating #homequarantine directive, has been reinstated and posted in #Alappuzha district of #Kerala.

#Covid_19 #COVID19pic.twitter.com/CNFGhXEyIp"
17,"#Kerala reports 885 new #COVID19 cases. 

TVM-167
kollam 133
kasargode 106
kozhikode 82
ernakulam 69 
malappuram, palakkad 58
kottayam 50
alappuzha 44
thrissur 33
idukki 29 
pathanamthitta 23
Wayanad 15

968 have recovered
abroad-64
other states-68
contact-724"
18,"കേരളത്തിൽ 885 പേർക്കുകൂടി Covid
Trvndrm 167, Kollam 133, Palakkad 58, Ernakulam 69,Alappuzha 44, Kannur 18, Kasargod 106,Wayanad 15,  Kozhikode 82,  Pathanamthitta 23, Thrissur 33, Malappuram 58, Kottayam 50, Idukki… https://www.instagram.com/p/CDBnPFgnpAo/?igshid=n5ognzj9fxa8 …"
19,"Trivandrum : 167
Kollam : 133
Kasargode : 106
Kozhikode : 82
Ernakulam : 69
Malappuram : 58
Palakkad : 58
Kottayam : 50
Alappuzha : 44
Thrissur : 33
Idukki : 29
Pathanamthitta :23
Kannur : 18
Wayanad : 15

#Kerala_Covid_Updates.    
#Break_The_Chain"
0,"Dr. Md. Mujahidul Islam Sb. Owner of R.K. Memorial Hospital Aligarh infected by covid-19 and hospitalized in Medanta Hospital Gurugram and need immediate Plasma Therepy his blood gp is B+, please help him to arrange the same plasma. Please contact 9837225881 Dr. Suhail(Attendant) pic.twitter.com/mvCNsGZpHc"
1,"JNMCH, AMU should be declared as an L3 hospital for COVID. There's no L3 hospital in the district. JNMCH is developed like AIIMS and has a encouraging track record in tackling COVID. @Dm_Aligarh @AwasthiAwanishK @myogiadityanath @UPGovt @CMOfficeUP @MoHFW_INDIA @CovidIndiaSeva"
2,"Poor quality of water supply coming from few days in swarn jayanti nagar ,upadhyay medical wali gali.whole society facing problem,kindly rectify the problem,In covid such a dirty water is extremely dangerous
@NNaligarh
@aligarh_nna
@Dm_Aligarh
@AU_AligarhNews"
3,"@myogiadityanath @ChiefSecyUP @Dm_Aligarh Sir we are unable to pay school fees of 12th std of my brother. Lost job due to covid 19 and aswell father is jobless& heart patient. School is demanding fees else name will be removed and his board will be spoiled. 
Thank you sir pic.twitter.com/AExh8aMvsm"
4,NSS Volunteers #Aligarh #UttarPradesh working as a COVID Volunteer #IndiaFightsCorona #Youth4India @PMOIndia @KirenRijiju @RijijuOffice @YASMinistry @CMOfficeUP @_NSSIndiapic.twitter.com/ta1288EZsS
5,"Prime Minister @narendramodi to launch high throughput #COVID testing facilities 

to ramp up testing capacity in the country 
for early detection and treatment
to control the spread of the pandemic

#FightAgainstCoronapic.twitter.com/qoHQy191hM"
6,@AppleSupport I want to change my earphones 1year warranty has been completed on 2/07/2020 but i am unable to change due covid 19. There is no service centre at Aligarh location how can we  change so i requested to you please accept my request & change the earphones..
7,"Worrying numbers in Kanpur and Lucknow every day. Deaths in kanpur rising 
Status of #COVID__19 cases in #UP:
#Noida: 110
#Ghaziabad : 78
#Lucknow: 449
#kanpur: 202+21(rural) 8 deaths 
#Balia: 128
#Bareily: 101
#gorakhpur : 107
#Aligarh 46
#Varanasi: 145 pic.twitter.com/LXtKJG3Kcppic.twitter.com/irucrUK06h"
8,"A little glimpse of our work
#TWOD
#Aligarh
#COVID__19
@WHO @MoHFW_INDIA
@MrAndyNgo @UPGovt
@socialmedia2daypic.twitter.com/tFYJLHna4y"
9,"Horrible incident in UP

Government Doctor Dr. Thafail Ahmad at Aligarh Hospital was arrested on charges of molesting & trying to rape a Girl (25) who was recuperating in the isolation Ward after being tested positive for Covid_19

Girl filed complaint & police arrested Dr. Ahmad pic.twitter.com/nI4rBKjauF"
10,"Horrible incident in UP

Government Doctor Dr. Thafail Ahmad at Aligarh Hospital was arrested on charges of molesting & trying to rape a Girl (25) who was recuperating in the isolation Ward after being tested positive for Covid_19

Girl filed complaint & police arrested Dr. Ahmad pic.twitter.com/NXrVgyZtZr"
11,"Horrible incident in UP

Government Doctor Dr. Thafail Ahmad at Aligarh Hospital was arrested on charges of molesting & trying to rape a Girl (25) who was recuperating in the isolation Ward after being tested positive for Covid_19

Girl filed complaint & police arrested Dr. Ahmad pic.twitter.com/BMI6NpFcOC"
12,"Govt. doctor, Tufail Ahmad, arrested for raping Covid-19 patient - Aligarh, UP https://www.hindupost.in/news/36524/  via @hindupost"
13,"Horrible incident in UP

Government Doctor Dr. Thafail Ahmad at Aligarh Hospital was arrested on charges of molesting & trying to rape a Girl (25) who was recuperating in the isolation Ward after being tested positive for Covid_19

Girl filed complaint & police arrested Dr. Ahmad pic.twitter.com/LlasST1zeT"
14,"Govt. doctor, Tufail Ahmad, arrested for raping Covid-19 patient – #Aligarh, UP 
https://www.hindupost.in/news/36524/ "
15,Doctor held for rape bid on covid patient in Aligarh https://lucknownews.live/doctor-held-for-rape-bid-on-covid-patient-in-aligarh/ …
16,"Any credible evidence against this act? If yes, then it's condemnable. 

Btw, a doctor named Tafail Ahmad tried to rape a COVID-19 postive girl in Aligarh's Deen Dayal Upadhyay Hospital few days back. 
And everyone knows how Tablighi Jamatis walked naked in front of nurses."
17,"Aligarh corona update

https://www.amarujala.com/uttar-pradesh/aligarh/19-covid-positive-in-aligarh-today-city-office-news-ali239502690?src=top-lead …
#COVID"
18,@Dm_Aligarh sir i have done my Covid 19 test on 21.07.20 in Malkhan singh hospital but till today 25.07.20 i not got my report. Kindly help me to get this.
0,"Awareness through Wall painting and posters on COVID-19 by volunteers of  Nehru Yuva Kendra Alirajpur nyv ajmersingh bhinde
@KirenRijiju | @RijijuOffice | @YASMinistry | @PMOIndia । @ShivrajSinghChouhan । @CMofficeMadhyaPrades।pic.twitter.com/jGuVnwXpQg"
1,"Early Childhood Care & Education (ECCE) training, & COVID-19 awareness session being conducted by our Prerak in a village school of Katthiwada Block, Alirajpur. As we learn to adapt ourselves to the new normal, following safety rules is imperative to keep #Covid19 @MinistryWCDpic.twitter.com/66vJYPSTTx"
2,During Covid 1`9 Lockdown Patwari Wedding Ceremony In Alirajpur Of Madhya Pradesh – मध्यप्रदेश के अलीराजपुर में शादी समारोह में सोशल डिस्टेंसिंग की उड़ी धज्जियां https://tech.govtjobsvacancy.in/during-covid-19-lockdown-patwari-wedding-ceremony-in-alirajpur-of-madhya-pradesh-%e0%a4%ae%e0%a4%a7%e0%a5%8d%e0%a4%af%e0%a4%aa%e0%a5%8d%e0%a4%b0%e0%a4%a6%e0%a5%87%e0%a4%b6-%e0%a4%95%e0%a5%87/ …
3,"Thanks to the support of our partners, #TRIF & #AzimPremjiPhilanthropicInitiatives, we distributed grocery kits to 1300 most vulnerable & left out families in Sondwa block in #Alirajpur district and Petlavad & Thandla blocks in #Jhabua district in #MadhyaPradesh.

#Covid_19indiapic.twitter.com/6rwDcIXFCL"
4,"@RijijuOffice  Nehru Yuva Kendra Alirajpur nyv duvara COVID 19 कोरोना वायरस के चलते gaon gaon ghr ghr jakr garib privar ko khadhan samgri v mask ,vitran kiya gya pic.twitter.com/mv3tSOIjzE"
5,"Mama ji, se nivedan hai ki,mp ke jile Alirajpur ke grame panchayat Haraswat  me covid-19 ke liye 30000 ki rashi di gyi thi veh rashi garib kisano gramino ko nhi mili hai sarpanch or mantri ke jeb me hai . Aapse nivedan hai ki jald  kanuni karyvahi ki jave ..."
6,"As part of our ongoing COVID Relief Work, we were able to distribute grocery kits to the vulnerable and left-out families of Alirajpur district in Madhya Pradesh.

We are deeply grateful to our institutional partner Azim Premji Philanthropic Initiatives (APPI) for enabling us. pic.twitter.com/CU20Pn8IJ9"
7,now mp is 3rd in corona virus top 10 list #alirajpur #coronavirusindia #alirajpur_corona #Covid_19 #shivrajsinghchauhan @PRoAlirajpur1 @PROJSAlirajpurpic.twitter.com/BFGzYQhJR2
8,First #covid-19 patients found in udaigad Dist #alirajpur pic.twitter.com/vkFX6VAYlL
9,"Alirajpur’s (MP) police clicking these pics & making it viral...Mesaage on the page says - I am the enemy of the society, I won't sit at home!!#Covid_19india #COVIDー19 #CoronaUpdatesInIndia #coronavirusinindia #CoronavirusPandemic #CoronavirusOutbreak #coronavirus #COVIDIOTSpic.twitter.com/vhtXieuKpg"
10,"अलीराजपुर जिले के सभी नागरिकों द्वारा covid 19 बीमारी से निपटने के लिए आज जो गंभीरता एवं प्रतिबद्धता दिखाई है, इसी प्रकार हमे आने वाले कई दिनों तक अनुशासन में  पालन करना होगा। मध्यप्रदेश पुलिस सदैव आपके हित एवं सुरक्षा के लिए कटिबद्ध है। आपके सहयोग की अपेक्षा के साथ सादर धन्यवाद।"
0,@myogiadityanath hello CM Sir meri mother ki covid positive report aayi hai she is kidney patient. Wo allahabad main hain and difficult to get bed in allahabad. Private hospital are not accepting..please allow private hospital treatment or get us bed.
1,"#up govt gave  very far center for up bed   from actual even though they didn't follow the filling exam center on application ...
### covid follow 
My hometown is Allahabad 
And they gave me etawah center."
2,"Relationships, beyond the sale.

Call us Now: 094158 25369
#CrystalIndia #Lucknow #Allahabad
#properties #sale #justlisted #homes #luxurylifestyle #lifestyle #listing #construction #covid #firsttimehomebuyer #invest #openhouse #homedecor #homebuyerspic.twitter.com/rLtyUslNqU"
3,Prayagraj Corona News: Covid patient who went missing found dead in Prayagraj | Allahabad News – Times of India https://www.news98.info/prayagraj-corona-news-covid-affected-person-who-went-lacking-discovered-useless-in-prayagraj-allahabad-news-times-of-india/ …
4,"Allahabad High Court has taken suo moto cognizance on the probable spread of COVID-19 through Hookahs served at various restaurant, cafes, etc. #law #publicpolicy"
5,"Please conduct ALP ALLAHABAD CANDIDATES training. We are dipressed due to process of our system. Please evacuate ETC KANPUR for training.
#Start_Alp_joining_Training #OnlineTraining_For_ALP
@cponcr1_cpo @GMNCR1 @DoPTGoI"
6,"125 new Covid cases, 3 more deaths in Prayagraj | Allahabad News – Times of India https://www.news98.info/125-new-covid-circumstances-three-extra-deaths-in-prayagraj-allahabad-news-times-of-india/ …"
7,"125 new Covid cases, 3 more deaths in Prayagraj | Allahabad News http://newsline.co.in/2020/07/27/125-new-covid-cases-3-more-deaths-in-prayagraj-allahabad-news/ …"
8,@SonuSood Dear sir please help me.... Lockdown me ghar ki Sari saving dusro ki help karne me khatm ho gyi abhi apni family situations critical hai so please help us........ I'm selected for alp Allahabad but not started covid reason so no income source... Please help me
9,"Please sir,  start 10 Days complete Lockdown in Prayagraj because situation going very bed , covid case rate is high in Allahabad #COVIDー19 @CMOfficeUP @DM_PRAYAGRAJ @JagranNews @CommissionerPrg"
10,Very informative and  great international #webinar organised by department economy (University Of Allahabad) . Where professor from pittusburgh university & our HOD sir very excellently explain the post #COVID__19 sacenerio of indian economy through authentic numerical datapic.twitter.com/PfaREMHo5w
11,"@amazonIN why blame covid for everything my order dispatches from Bangalore goes to Patna, Allahabad, and Haryana when the destination is Mumbai and the best part we cannot register a complaint as it's Amazon delivered.We need to grow up and start accepting the errors"
12,"No no its covid time how he can permit for assembly, its a violation of covid guide line, same plea somebody made in Allahabad HC few days ago, he was a congressi"
13,"https://www.facebook.com/100008519237445/posts/2415627722064512/?sfnsn=wiwspmo&extid=cMRsATETd548GrQQ …
#shameongoverment #allahabad #stopkillingpeople #CoronavirusIndia @WHO @samajwadiparty @ndtv @abhisar_sharma @ravishndtv @yadavakhilesh 
Khooni khel or paisa kamane ka zariya banaya hua covid-19.
Please do something  for us.."
14,"Distressed by the impact of the pandemic, students of Nirma University have pleaded before the Allahabad High Court to look into the matter of fees charged during these times.
#CollegefeesInjustice #COVID__19
#StayuptoDateWithLawcutor

Read more athttps://lawcutor.com/2020/07/26/letter-petition-has-been-filed-by-the-students-of-nirma-university-in-the-gujarat-high-court-for-the-reduction-of-fees-in-covid-19-times/ …"
0,"Big Jon Lester makes his 2020 debut (weather & Covid permitting) tonight vs. Cincy. 

Cubs will face a LHSP, Wade Miley, for the 1st time this season. Souza, Bote, and Almora get starts. 

Glad to see Ross have confidence in Schwarber vs. the lefty. Platoon time is over. pic.twitter.com/1EVjDe3Fsm"
1,"I used to teach these two students at ALMORA but due to covid -19 I came at my native place BAGESHWAR & unable thought them but I made a plane of @online class , surely it's going on perfectly. 
Somewhere like , you can check your options.
@tsrawatbjp
@PMOIndia @DrRPNishankpic.twitter.com/dj22YvwcDT"
2,"Que fuman las Autoridades, uno inicia el Desconfinamiento en la region con más contagio de covid 19 y el otro anuncia retorno a clases con niños que no entienden lo que es distancia social...."
